timestamp,datetime_utc,equity
1756256400000,2025-08-27 01:00:00+00:00,9209.131939234454
1756260000000,2025-08-27 02:00:00+00:00,9209.131939234454
1756263600000,2025-08-27 03:00:00+00:00,9209.131939234454
1756267200000,2025-08-27 04:00:00+00:00,9209.131939234454
1756270800000,2025-08-27 05:00:00+00:00,9209.131939234454
1756274400000,2025-08-27 06:00:00+00:00,9209.131939234454
1756278000000,2025-08-27 07:00:00+00:00,9209.131939234454
1756281600000,2025-08-27 08:00:00+00:00,9209.131939234454
1756285200000,2025-08-27 09:00:00+00:00,9209.131939234454
1756288800000,2025-08-27 10:00:00+00:00,9209.131939234454
1756292400000,2025-08-27 11:00:00+00:00,9209.131939234454
1756296000000,2025-08-27 12:00:00+00:00,9209.131939234454
1756299600000,2025-08-27 13:00:00+00:00,9209.131939234454
1756303200000,2025-08-27 14:00:00+00:00,9209.131939234454
1756306800000,2025-08-27 15:00:00+00:00,9209.131939234454
1756310400000,2025-08-27 16:00:00+00:00,9209.131939234454
1756314000000,2025-08-27 17:00:00+00:00,9209.131939234454
1756317600000,2025-08-27 18:00:00+00:00,9209.131939234454
1756321200000,2025-08-27 19:00:00+00:00,9209.131939234454
1756324800000,2025-08-27 20:00:00+00:00,9209.131939234454
1756328400000,2025-08-27 21:00:00+00:00,9209.131939234454
1756332000000,2025-08-27 22:00:00+00:00,9209.131939234454
1756335600000,2025-08-27 23:00:00+00:00,9209.131939234454
1756339200000,2025-08-28 00:00:00+00:00,9209.131939234454
1756342800000,2025-08-28 01:00:00+00:00,9209.131939234454
1756346400000,2025-08-28 02:00:00+00:00,9209.131939234454
1756350000000,2025-08-28 03:00:00+00:00,9209.131939234454
1756353600000,2025-08-28 04:00:00+00:00,9209.131939234454
1756357200000,2025-08-28 05:00:00+00:00,9209.131939234454
1756360800000,2025-08-28 06:00:00+00:00,9209.131939234454
1756364400000,2025-08-28 07:00:00+00:00,9209.131939234454
1756368000000,2025-08-28 08:00:00+00:00,9209.131939234454
1756371600000,2025-08-28 09:00:00+00:00,9209.131939234454
1756375200000,2025-08-28 10:00:00+00:00,9209.131939234454
1756378800000,2025-08-28 11:00:00+00:00,9209.131939234454
1756382400000,2025-08-28 12:00:00+00:00,9209.131939234454
1756386000000,2025-08-28 13:00:00+00:00,9209.131939234454
1756389600000,2025-08-28 14:00:00+00:00,9209.131939234454
1756393200000,2025-08-28 15:00:00+00:00,9209.131939234454
1756396800000,2025-08-28 16:00:00+00:00,9209.131939234454
1756400400000,2025-08-28 17:00:00+00:00,9209.131939234454
1756404000000,2025-08-28 18:00:00+00:00,9209.131939234454
1756407600000,2025-08-28 19:00:00+00:00,9209.131939234454
1756411200000,2025-08-28 20:00:00+00:00,9209.131939234454
1756414800000,2025-08-28 21:00:00+00:00,9209.131939234454
1756418400000,2025-08-28 22:00:00+00:00,9209.131939234454
1756422000000,2025-08-28 23:00:00+00:00,9209.131939234454
1756425600000,2025-08-29 00:00:00+00:00,9209.131939234454
1756429200000,2025-08-29 01:00:00+00:00,9209.131939234454
1756432800000,2025-08-29 02:00:00+00:00,9209.131939234454
1756436400000,2025-08-29 03:00:00+00:00,9209.131939234454
1756440000000,2025-08-29 04:00:00+00:00,9209.131939234454
1756443600000,2025-08-29 05:00:00+00:00,9209.131939234454
1756447200000,2025-08-29 06:00:00+00:00,9209.131939234454
1756450800000,2025-08-29 07:00:00+00:00,9209.131939234454
1756454400000,2025-08-29 08:00:00+00:00,9209.131939234454
1756458000000,2025-08-29 09:00:00+00:00,9209.131939234454
1756461600000,2025-08-29 10:00:00+00:00,9209.131939234454
1756465200000,2025-08-29 11:00:00+00:00,9209.131939234454
1756468800000,2025-08-29 12:00:00+00:00,9209.131939234454
1756472400000,2025-08-29 13:00:00+00:00,9209.131939234454
1756476000000,2025-08-29 14:00:00+00:00,9209.131939234454
1756479600000,2025-08-29 15:00:00+00:00,9209.131939234454
1756483200000,2025-08-29 16:00:00+00:00,9209.131939234454
1756486800000,2025-08-29 17:00:00+00:00,9209.131939234454
1756490400000,2025-08-29 18:00:00+00:00,9209.131939234454
